frame,x,y,confidence
60316,1016,444,0.990946
60317,1016,446,0.987159
60318,1015,446,0.983504
60319,1018,444,0.986182
60320,1016,445,0.989189
60321,1016,446,0.988642
60322,1017,446,0.982650
60323,1018,446,0.980198
60324,1018,447,0.985336
60325,1018,447,0.987925
60326,,,
60327,,,
60328,,,
60329,,,
60330,,,
60331,,,
60332,,,
60333,,,
60334,,,
60335,,,
60336,,,
60337,,,
60338,,,
60339,,,
60340,,,
60341,,,
60342,,,
60343,,,
60344,868,51,0.544884
60345,868,51,0.543449
60346,868,51,0.546046
60347,868,51,0.555381
60348,868,51,0.550237
60349,868,51,0.552391
60350,868,51,0.542466
60351,868,51,0.548365
60352,868,51,0.563724
60353,868,51,0.564783
60354,868,51,0.542166
60355,868,51,0.550391
60356,868,51,0.538383
60357,868,51,0.544443
60358,868,51,0.528510
60359,868,51,0.514162
60360,868,51,0.512286
60361,868,51,0.485483
60362,868,51,0.481399
60363,868,51,0.461415
60364,868,51,0.473881
60365,868,51,0.449940
60366,868,51,0.432409
60367,868,51,0.437052
60368,868,51,0.429116
60369,,,
60370,868,51,0.391321
60371,868,51,0.387977
60372,868,51,0.363542
60373,,,
60374,,,
60375,,,
60376,,,
60377,,,
60378,,,
60379,,,
60380,,,
60381,,,
60382,,,
60383,,,
60384,,,
60385,,,
60386,,,
60387,,,
60388,868,51,0.351240
60389,,,
60390,,,
60391,,,
60392,,,
60393,,,
60394,,,
60395,,,
60396,,,
60397,,,
60398,,,
60399,,,
60400,,,
60401,,,
60402,,,
60403,,,
60404,,,
60405,,,
60406,,,
60407,246,454,0.994453
60408,247,453,0.994114
60409,246,454,0.994492
60410,248,454,0.993419
60411,249,453,0.989468
60412,252,454,0.992491
60413,252,452,0.974641
60414,252,448,0.876397
60415,254,450,0.985085
60416,256,450,0.992898
60417,268,382,0.951625
60418,268,383,0.958169
60419,268,384,0.964702
60420,268,384,0.966845
60421,268,384,0.973464
60422,270,384,0.972511
60423,271,385,0.978738
60424,271,385,0.970995
60425,269,385,0.950998
60426,269,386,0.958426
60427,271,386,0.960899
60428,269,386,0.965580
60429,268,385,0.955374
60430,268,385,0.952592
60431,268,385,0.950980
60432,267,385,0.946980
60433,268,384,0.953080
60434,266,384,0.962709
60435,267,384,0.964681
60436,267,384,0.962889
60437,266,385,0.960199
60438,266,384,0.960056
60439,266,384,0.958448
60440,266,384,0.957109
60441,266,385,0.953096
60442,267,384,0.953016
60443,268,384,0.952592
60444,266,385,0.959039
60445,267,385,0.959415
60446,267,385,0.961228
60447,267,384,0.962095
60448,266,384,0.962992
60449,,,
60450,,,
60451,,,
60452,,,
60453,,,
60454,,,
60455,,,
60456,,,
60457,,,
60458,,,
60459,,,
60460,,,
60461,,,
60462,,,
60463,,,
60464,,,
60465,,,
60466,,,
60467,868,51,0.421040
60468,868,51,0.434755
60469,868,51,0.462232
60470,868,51,0.465192
60471,868,51,0.456668
60472,868,51,0.475204
60473,868,51,0.454646
60474,868,51,0.466070
60475,868,51,0.459080
60476,868,51,0.467374
60477,868,51,0.520352
60478,868,51,0.540772
60479,868,51,0.495361
60480,868,51,0.507935
60481,868,51,0.486482
60482,868,51,0.486245
60483,868,51,0.507889
60484,868,51,0.523274
60485,868,51,0.550745
60486,868,51,0.558997
60487,868,51,0.485562
60488,868,51,0.467557
60489,868,51,0.465252
60490,868,51,0.475252
60491,868,51,0.534633
60492,868,51,0.514009
60493,868,51,0.524170
60494,868,51,0.539490
60495,868,51,0.537733
60496,868,51,0.542233
60497,868,51,0.528738
60498,868,51,0.532281
60499,868,50,0.504126
60500,868,51,0.493033
60501,868,51,0.499533
60502,868,51,0.501433
60503,868,51,0.502219
60504,868,51,0.522520
60505,868,51,0.518669
60506,868,51,0.569661
60507,868,51,0.514025
60508,868,51,0.551012
60509,868,51,0.583391
60510,868,51,0.360350
60511,868,51,0.421610
60512,868,50,0.498867
60513,868,51,0.486320
60514,868,51,0.397540
60515,868,51,0.383210
60516,868,51,0.406435
60517,868,51,0.442942
60518,868,51,0.470228
60519,868,51,0.502333
60520,868,51,0.543690
60521,868,51,0.547685
60522,868,51,0.510052
60523,868,51,0.565012
60524,868,51,0.506990
60525,868,51,0.561596
60526,868,51,0.485765
60527,868,51,0.570836
60528,868,51,0.506151
60529,868,51,0.530021
60530,868,51,0.539369
60531,868,51,0.571152
60532,868,51,0.568670
60533,868,51,0.573460
60534,868,51,0.602441
60535,868,51,0.593373
60536,868,51,0.605447
60537,868,51,0.580527
60538,868,51,0.583387
60539,868,51,0.576083
60540,868,51,0.550826
60541,868,51,0.517957
60542,868,51,0.566591
60543,868,51,0.523587
60544,868,51,0.529317
60545,868,51,0.521690
60546,868,51,0.498723
60547,868,51,0.512255
60548,868,51,0.491537
60549,868,51,0.501729
60550,868,51,0.517591
60551,868,51,0.517588
60552,868,51,0.515860
60553,868,51,0.517439
60554,868,51,0.512785
60555,868,51,0.521204
60556,868,51,0.534008
60557,868,50,0.533594
60558,868,50,0.547477
60559,868,50,0.559975
60560,868,51,0.569017
60561,868,51,0.554391
60562,868,51,0.575060
60563,868,51,0.576316
60564,868,51,0.593376
60565,868,51,0.585976
60566,868,50,0.566660
60567,868,51,0.581698
60568,868,50,0.600579
60569,868,51,0.627138
60570,868,51,0.612589
60571,868,52,0.383005
60572,868,52,0.355857
60573,868,52,0.430143
60574,868,51,0.456448
60575,868,51,0.456039
60576,868,51,0.521558
60577,868,51,0.519189
60578,868,51,0.538974
60579,868,51,0.499830
60580,868,51,0.508077
60581,868,51,0.553551
60582,868,51,0.574839
60583,868,51,0.602645
60584,868,51,0.589911
60585,868,51,0.599864
60586,868,51,0.580362
60587,868,51,0.596731
60588,868,51,0.644715
60589,868,51,0.623408
60590,868,51,0.606656
60591,868,51,0.568984
60592,868,51,0.572091
60593,868,51,0.540286
60594,868,51,0.552273
60595,868,51,0.541638
60596,868,51,0.538904
60597,868,51,0.533423
60598,868,51,0.527953
60599,868,51,0.505792
60600,868,51,0.537775
60601,868,51,0.575615
60602,868,51,0.581492
60603,868,51,0.571805
60604,868,51,0.562942
60605,868,51,0.540062
60606,868,51,0.561956
60607,868,51,0.607206
60608,868,51,0.617276
60609,868,51,0.637590
60610,868,51,0.639996
60611,868,51,0.647016
60612,868,51,0.643926
60613,868,51,0.647656
60614,868,51,0.655860
60615,868,51,0.658618
60616,868,51,0.623817
60617,868,51,0.618678
60618,868,51,0.601822
60619,868,51,0.622322
60620,868,51,0.619841
60621,868,51,0.610434
60622,868,51,0.595670
60623,868,51,0.587832
60624,868,51,0.588657
60625,868,51,0.545359
60626,868,51,0.563022
60627,868,51,0.571419
60628,868,51,0.572759
60629,868,51,0.565477
60630,868,51,0.560103
60631,868,51,0.537686
60632,868,51,0.466570
60633,868,51,0.505976
60634,868,51,0.503558
60635,868,51,0.519503
60636,867,51,0.527232
60637,868,51,0.495972
60638,868,51,0.489248
60639,868,51,0.453512
60640,868,51,0.475033
60641,868,51,0.438976
60642,868,51,0.482307
60643,868,51,0.445974
60644,868,50,0.368456
60645,,,
60646,,,
60647,,,
60648,,,
60649,,,
60650,,,
60651,,,
60652,,,
60653,,,
60654,,,
60655,,,
60656,,,
60657,,,
60658,,,
60659,,,
60660,,,
60661,,,
60662,,,
60663,248,392,0.995612
60664,246,392,0.994259
60665,244,392,0.992384
60666,242,394,0.991406
60667,241,395,0.991294
60668,238,394,0.983446
60669,237,394,0.987710
60670,235,394,0.987641
60671,236,394,0.982003
60672,234,396,0.981590
60673,,,
60674,,,
60675,,,
60676,,,
60677,,,
60678,159,529,0.937274
60679,,,
60680,170,538,0.963905
60681,171,538,0.986177
60682,173,538,0.992403
60683,172,536,0.995533
60684,172,534,0.993339
60685,172,532,0.993705
60686,173,530,0.980526
60687,175,528,0.987025
60688,178,526,0.988090
60689,183,524,0.992195
60690,186,524,0.990606
60691,188,524,0.994773
60692,190,523,0.996749
60693,,,
60694,,,
60695,,,
60696,,,
60697,,,
60698,,,
60699,197,520,0.995172
60700,198,522,0.994159
60701,199,520,0.995434
60702,226,394,0.938915
60703,226,394,0.939172
60704,226,395,0.952624
60705,227,395,0.949374
60706,228,394,0.949753
60707,228,394,0.945792
60708,230,394,0.929326
60709,230,394,0.927791
60710,230,394,0.939299
60711,324,454,0.955027
60712,324,454,0.951303
60713,324,454,0.949342
60714,328,451,0.875928
60715,326,440,0.893364
60716,326,446,0.892018
60717,327,436,0.884409
60718,327,436,0.876129
60719,326,436,0.895729
60720,326,436,0.885310
60721,324,436,0.891362
60722,328,456,0.983546
60723,,,
60724,,,
60725,,,
60726,,,
60727,,,
60728,,,
60729,,,
60730,,,
60731,,,
60732,,,
60733,,,
60734,356,442,0.916597
60735,354,442,0.924533
60736,352,442,0.886760
60737,352,443,0.895554
60738,352,445,0.873374
60739,354,445,0.815653
60740,353,446,0.895613
60741,350,446,0.892501
60742,339,464,0.801927
60743,338,468,0.940910
60744,341,468,0.957829
60745,342,468,0.960624
60746,342,466,0.950140
60747,352,465,0.951970
60748,352,465,0.940671
60749,354,466,0.959012
60750,352,468,0.891440
60751,350,470,0.908253
60752,340,480,0.880716
60753,338,478,0.888061
60754,348,472,0.863105
60755,344,482,0.843221
60756,,,
60757,,,
60758,,,
60759,,,
60760,312,466,0.973683
60761,,,
60762,,,
60763,,,
60764,308,464,0.979944
60765,308,466,0.977295
60766,306,467,0.984039
60767,305,466,0.987622
60768,304,468,0.992019
60769,304,470,0.992784
60770,302,472,0.990527
60771,301,472,0.983569
60772,300,474,0.987335
60773,300,475,0.992325
60774,298,478,0.990577
60775,296,478,0.990819
60776,294,478,0.990901
60777,292,478,0.989523
60778,,,
60779,285,479,0.993640
60780,280,480,0.991256
60781,278,480,0.996626
60782,275,482,0.992346
60783,271,483,0.994907
60784,269,484,0.995685
60785,268,486,0.994366
60786,266,486,0.991726
60787,264,488,0.992612
60788,261,490,0.994432
60789,260,492,0.995414
60790,259,492,0.995512
60791,258,492,0.995876
60792,254,492,0.997293
60793,252,489,0.990376
60794,252,482,0.980747
60795,250,490,0.989019
60796,248,492,0.991845
60797,246,494,0.994450
60798,246,495,0.996788
60799,245,497,0.996062
60800,240,499,0.994549
60801,239,500,0.995236
60802,239,501,0.995050
60803,238,502,0.993888
60804,238,502,0.994076
60805,238,503,0.993994
60806,234,504,0.992990
60807,232,504,0.989615
60808,232,504,0.986252
60809,226,504,0.988445
60810,222,504,0.995528
60811,216,505,0.997320
60812,212,505,0.998114
60813,212,506,0.997793
60814,210,507,0.997414
60815,207,508,0.997144
60816,,,
60817,,,
60818,,,
60819,,,
60820,,,
60821,,,
60822,,,
60823,,,
60824,,,
60825,,,
60826,,,
60827,,,
60828,,,
60829,,,
60830,,,
60831,,,
60832,,,
60833,,,
60834,868,51,0.704034
60835,868,51,0.704404
60836,868,51,0.717327
60837,868,51,0.720613
60838,868,51,0.729303
60839,868,51,0.735230
60840,868,51,0.744341
60841,868,51,0.746651
60842,868,51,0.757538
60843,868,51,0.746669
60844,868,51,0.727852
60845,868,51,0.721309
60846,868,51,0.722572
60847,868,51,0.724707
60848,868,51,0.716795
60849,868,51,0.728984
60850,868,51,0.726877
60851,868,51,0.723039
60852,868,51,0.733698
60853,868,51,0.739112
60854,868,51,0.738978
60855,868,51,0.721978
60856,868,51,0.732345
60857,868,51,0.736930
60858,868,51,0.721953
60859,868,51,0.715691
60860,868,51,0.773737
60861,868,51,0.779906
60862,868,51,0.780661
60863,868,51,0.780240
60864,868,51,0.770723
60865,868,51,0.770917
60866,868,51,0.771155
60867,868,51,0.758869
60868,868,51,0.763643
60869,868,51,0.761236
60870,868,51,0.761398
60871,868,51,0.768340
60872,868,51,0.770665
60873,868,51,0.770526
60874,868,51,0.774419
60875,868,51,0.775551
60876,868,51,0.775452
60877,868,51,0.440952
60878,868,51,0.380365
60879,,,
60880,,,
60881,,,
60882,,,
60883,,,
60884,,,
60885,,,
60886,,,
60887,,,
60888,,,
60889,,,
60890,,,
60891,,,
60892,,,
60893,,,
60894,,,
60895,,,
60896,,,
60897,188,517,0.998043
60898,,,
60899,,,
60900,,,
60901,,,
60902,,,
60903,,,
60904,,,
60905,,,
60906,,,
60907,,,
60908,166,512,0.995954
60909,165,512,0.996202
60910,161,514,0.994937
60911,161,514,0.994709
60912,,,
60913,,,
60914,,,
60915,161,513,0.997077
60916,160,514,0.997153
60917,162,512,0.996830
60918,162,512,0.997387
60919,163,508,0.995963
60920,162,509,0.997097
60921,163,506,0.994507
60922,166,506,0.995624
60923,166,506,0.995901
60924,166,504,0.996196
60925,166,502,0.995663
60926,299,478,0.974700
60927,299,476,0.960551
60928,296,466,0.938784
60929,299,476,0.957468
60930,299,476,0.976533
60931,298,474,0.967585
60932,268,386,0.952949
60933,268,386,0.951292
60934,,,
60935,,,
60936,269,384,0.921918
60937,268,384,0.888520
60938,268,384,0.888400
60939,268,383,0.895001
60940,268,383,0.891228
60941,268,383,0.897871
60942,,,
60943,268,383,0.907718
60944,,,
60945,,,
60946,,,
60947,,,
60948,,,
60949,,,
60950,,,
60951,,,
60952,,,
60953,,,
60954,,,
60955,,,
60956,,,
60957,,,
60958,,,
60959,,,
60960,,,
60961,,,
60962,868,50,0.386772
60963,,,
60964,868,51,0.381321
60965,868,51,0.403799
60966,868,51,0.408217
60967,868,51,0.369238
60968,868,51,0.404755
60969,,,
60970,,,
60971,,,
60972,818,113,0.381264
60973,,,
60974,867,51,0.357698
60975,,,
60976,867,51,0.428337
60977,867,51,0.425265
60978,868,51,0.491719
60979,868,51,0.445640
60980,868,51,0.438078
60981,868,51,0.446990
60982,868,51,0.465792
60983,868,51,0.447136
60984,868,51,0.460883
60985,868,51,0.470262
60986,868,51,0.548056
60987,868,51,0.549875
60988,868,51,0.531321
60989,868,51,0.527571
60990,868,51,0.545458
60991,868,51,0.555631
60992,868,51,0.543830
60993,868,51,0.574005
60994,868,51,0.582151
60995,868,51,0.598746
60996,868,51,0.593096
60997,868,51,0.572643
60998,868,51,0.569410
60999,868,51,0.620673
61000,868,51,0.645779
61001,868,50,0.502363
61002,868,50,0.460335
61003,868,50,0.448333
61004,868,50,0.419537
61005,868,50,0.440256
61006,868,50,0.447784
61007,868,50,0.436817
61008,868,50,0.426462
61009,868,50,0.405186
61010,868,50,0.465508
61011,868,50,0.462179
61012,868,50,0.464492
61013,868,50,0.464639
61014,868,50,0.472510
61015,868,50,0.448096
61016,868,50,0.453719
61017,868,50,0.458487
61018,868,50,0.473417
61019,868,50,0.459139
61020,868,50,0.471766
61021,868,50,0.476861
61022,868,50,0.513702
61023,868,50,0.507103
61024,868,50,0.495452
61025,868,50,0.497611
61026,868,50,0.479338
61027,868,50,0.465547
61028,868,50,0.495667
61029,868,50,0.483838
61030,868,50,0.502295
61031,868,50,0.547357
61032,868,50,0.556192
61033,868,50,0.565285
61034,868,51,0.599592
61035,868,51,0.579028
61036,868,51,0.575808
61037,868,51,0.581764
61038,868,51,0.539113
61039,868,51,0.524949
61040,868,51,0.555286
61041,868,51,0.544142
61042,868,51,0.589374
61043,868,51,0.612202
61044,868,51,0.616750
61045,868,51,0.633107
61046,868,51,0.608391
61047,868,51,0.609138
61048,868,51,0.628009
61049,868,51,0.622305
61050,868,51,0.641361
61051,868,51,0.668555
61052,868,51,0.640312
61053,868,51,0.605941
61054,868,51,0.629608
61055,868,51,0.599640
61056,868,51,0.604811
61057,868,51,0.613983
61058,868,51,0.595365
61059,868,51,0.567603
61060,868,50,0.480436
61061,868,50,0.473005
61062,868,50,0.584184
61063,868,50,0.586861
61064,868,50,0.516831
61065,868,50,0.574887
61066,868,50,0.544312
61067,868,51,0.513264
61068,868,51,0.553017
61069,868,51,0.497063
61070,868,50,0.427146
61071,868,50,0.428835
61072,868,50,0.354081
61073,,,
61074,868,50,0.360603
61075,868,50,0.357125
61076,868,50,0.375069
61077,868,50,0.369913
61078,868,50,0.373155
61079,868,50,0.429003
61080,868,50,0.413183
61081,868,50,0.445820
61082,868,50,0.441124
61083,868,50,0.507070
61084,868,50,0.494263
61085,868,50,0.489969
61086,868,50,0.484642
61087,868,50,0.493280
61088,868,50,0.464708
61089,868,51,0.503612
61090,868,50,0.506905
61091,868,50,0.519408
61092,868,50,0.533119
61093,868,50,0.544584
61094,868,50,0.510359
61095,868,50,0.511899
61096,868,51,0.523141
61097,868,51,0.527657
61098,868,51,0.531518
61099,868,51,0.498266
61100,868,51,0.498406
61101,868,51,0.515121
61102,868,51,0.526976
61103,868,50,0.485549
61104,868,50,0.456622
61105,868,50,0.454951
61106,868,50,0.476138
61107,868,50,0.464666
61108,868,50,0.473655
61109,868,50,0.470409
61110,868,51,0.482600
61111,868,51,0.473142
61112,868,51,0.460794
61113,868,51,0.459906
61114,868,51,0.484432
61115,868,51,0.469600
61116,868,51,0.453897
61117,868,51,0.478950
61118,868,51,0.509223
61119,868,51,0.507309
61120,868,51,0.500392
61121,,,
61122,,,
61123,868,51,0.353413
61124,868,51,0.483446
61125,868,51,0.556305
61126,868,51,0.523753
61127,868,51,0.621306
61128,868,51,0.649948
61129,868,51,0.646972
61130,868,51,0.677448
61131,868,51,0.643779
61132,868,51,0.706946
61133,868,51,0.690445
61134,868,51,0.662396
61135,868,51,0.663660
61136,868,51,0.655612
61137,868,51,0.675844
61138,868,51,0.673636
61139,868,51,0.679751
61140,868,51,0.651745
61141,868,51,0.661704
61142,868,51,0.667740
61143,868,51,0.661781
61144,868,51,0.631639
61145,868,51,0.623046
61146,868,51,0.634667
61147,868,51,0.640793
61148,868,51,0.637053
61149,868,51,0.624767
61150,868,51,0.613741
61151,868,51,0.585372
61152,868,51,0.603193
61153,868,51,0.583246
61154,868,51,0.570034
61155,868,51,0.553573
61156,868,51,0.543211
61157,868,51,0.584989
61158,868,51,0.565081
61159,868,51,0.546861
61160,868,51,0.527200
61161,868,51,0.522007
61162,868,51,0.524903
61163,868,51,0.509222
61164,868,51,0.506698
61165,868,51,0.522733
61166,868,51,0.520418
61167,868,51,0.523554
61168,868,51,0.523545
61169,868,51,0.484390
61170,868,51,0.473934
61171,868,51,0.452116
61172,868,51,0.467822
61173,868,51,0.467948
61174,868,51,0.430302
61175,868,51,0.396221
61176,868,51,0.410581
61177,868,51,0.404145
61178,868,51,0.422913
61179,868,51,0.422073
61180,868,51,0.423409
61181,868,51,0.421564
61182,868,51,0.424739
61183,868,50,0.513811
61184,868,51,0.480720
61185,868,51,0.489889
61186,867,51,0.496641
61187,868,51,0.425099
61188,868,51,0.475938
61189,868,51,0.471455
61190,868,51,0.472563
61191,868,51,0.503021
61192,868,51,0.529378
61193,868,51,0.518162
61194,868,51,0.526969
61195,868,51,0.533608
61196,868,51,0.519749
61197,868,51,0.545165
61198,868,51,0.537895
61199,868,51,0.447500
61200,868,51,0.428896
61201,868,51,0.417354
61202,868,51,0.408987
61203,868,51,0.403552
61204,868,51,0.391372
61205,868,51,0.393919
61206,868,51,0.379504
61207,868,51,0.425681
61208,868,51,0.440249
61209,868,51,0.444194
61210,868,51,0.441373
61211,868,51,0.439183
61212,868,51,0.428171
61213,868,51,0.429725
61214,868,51,0.428804
61215,868,51,0.435437
61216,868,51,0.441432
61217,868,51,0.449120
61218,868,51,0.454075
61219,868,51,0.461787
61220,868,51,0.458057
61221,868,51,0.453664
61222,868,51,0.457307
61223,868,51,0.462240
61224,868,51,0.461166
61225,868,51,0.460520
61226,868,51,0.474719
61227,868,51,0.476288
61228,868,51,0.477795
61229,868,51,0.466320
61230,868,51,0.498126
61231,868,51,0.501630
61232,868,51,0.502528
61233,868,51,0.504644
61234,868,51,0.504305
61235,868,51,0.506133
61236,868,51,0.512851
61237,868,51,0.510668
61238,868,51,0.508544
61239,868,51,0.490390
61240,868,51,0.494609
61241,868,51,0.474382
61242,868,51,0.473572
61243,868,51,0.459751
61244,868,50,0.356360
61245,868,51,0.415174
61246,867,51,0.413620
61247,867,50,0.415312
61248,,,
61249,,,
61250,,,
61251,,,
61252,,,
61253,,,
61254,,,
61255,,,
61256,867,50,0.361509
61257,867,51,0.363142
61258,867,51,0.357280
61259,867,50,0.375259
61260,867,51,0.423680
61261,867,50,0.388076
61262,867,50,0.389450
61263,867,50,0.371742
61264,867,50,0.365400
61265,867,50,0.373255
61266,867,50,0.373051
61267,867,50,0.361425
61268,867,50,0.358252
61269,,,
61270,,,
61271,,,
61272,,,
61273,,,
61274,,,
61275,,,
61276,,,
61277,,,
61278,,,
61279,,,
61280,,,
61281,,,
61282,868,51,0.393932
61283,868,51,0.426172
61284,868,51,0.430964
61285,868,51,0.436271
61286,868,51,0.438244
61287,868,51,0.401144
61288,868,51,0.399871
61289,868,51,0.401697
61290,868,51,0.423650
61291,868,51,0.380460
61292,868,51,0.380073
61293,868,51,0.384035
61294,868,51,0.374850
61295,868,51,0.360139
61296,868,51,0.359166
61297,868,51,0.416825
61298,868,51,0.408646
61299,868,51,0.446494
61300,868,51,0.452833
61301,868,51,0.453466
61302,868,51,0.481690
61303,868,51,0.479545
61304,868,51,0.475718
61305,868,51,0.465125
61306,868,51,0.445258
61307,868,51,0.386080
61308,868,51,0.375226
61309,868,51,0.459734
61310,868,51,0.459588
61311,868,51,0.459668
61312,868,51,0.453359
61313,868,51,0.505964
61314,868,51,0.504010
61315,868,51,0.530034
61316,868,51,0.530046
61317,868,51,0.514987
61318,868,51,0.435329
61319,868,51,0.445303
61320,868,51,0.466385
61321,868,51,0.466430
61322,868,51,0.455124
61323,868,51,0.456643
61324,868,51,0.453359
61325,868,51,0.452554
61326,868,51,0.454669
61327,868,51,0.448943
61328,868,51,0.460700
61329,868,51,0.432481
61330,868,51,0.430268
61331,868,51,0.430998
61332,868,51,0.433363
61333,868,51,0.434527
61334,868,51,0.432260
61335,868,51,0.508286
61336,868,51,0.475507
61337,868,51,0.437121
61338,868,51,0.433772
61339,867,51,0.388063
61340,867,51,0.370941
61341,868,51,0.374289
61342,868,51,0.372555
61343,867,51,0.424684
61344,868,51,0.505831
61345,868,51,0.520790
61346,867,51,0.468756
61347,867,51,0.470763
61348,867,51,0.457937
61349,867,51,0.431524
61350,868,51,0.441117
61351,868,51,0.439413
61352,868,51,0.460885
61353,868,51,0.414679
61354,868,51,0.374879
61355,868,51,0.383566
61356,868,51,0.380711
61357,868,51,0.369333
61358,868,51,0.365009
61359,868,51,0.375617
61360,868,51,0.372031
61361,868,51,0.353189
61362,868,51,0.357002
61363,867,51,0.371076
61364,867,51,0.371595
61365,867,51,0.377656
61366,868,51,0.525497
61367,868,50,0.547604
61368,868,50,0.510198
61369,868,50,0.501120
61370,868,51,0.632768
61371,868,50,0.638527
61372,868,50,0.640711
61373,868,50,0.649529
61374,868,50,0.615451
61375,868,50,0.594405
61376,868,50,0.596988
61377,868,50,0.602889
61378,868,50,0.616713
61379,868,50,0.614147
61380,868,50,0.632966
61381,868,50,0.607802
61382,868,50,0.632643
61383,868,50,0.622252
61384,868,51,0.615347
61385,868,51,0.641857
61386,868,51,0.651830
61387,868,51,0.671293
61388,868,51,0.667067
61389,868,51,0.658373
61390,868,51,0.702575
61391,868,51,0.685700
61392,868,51,0.667445
61393,868,51,0.662824
61394,868,51,0.615804
61395,868,51,0.619907
61396,868,51,0.679255
61397,868,51,0.676532
61398,868,51,0.666176
61399,868,51,0.655166
61400,868,51,0.653487
61401,868,51,0.657848
61402,868,51,0.660323
61403,868,51,0.646837
61404,868,51,0.637758
61405,868,51,0.634518
61406,868,51,0.632048
61407,868,51,0.663421
61408,868,51,0.662486
61409,868,51,0.643925
61410,868,51,0.654142
61411,868,51,0.658773
61412,868,51,0.648687
61413,868,51,0.653348
61414,868,51,0.643163
61415,868,51,0.643530
61416,868,51,0.651505
61417,868,51,0.634478
61418,868,51,0.645964
61419,868,51,0.632636
61420,868,51,0.633132
61421,868,51,0.629508
61422,868,51,0.640413
61423,868,51,0.644893
61424,868,51,0.647036
61425,868,51,0.650573
61426,868,51,0.653555
61427,868,51,0.610341
61428,868,51,0.583036
61429,868,51,0.476925
61430,867,51,0.464953
61431,868,50,0.442309
61432,868,50,0.471697
61433,868,50,0.354132
61434,,,
61435,,,
61436,,,
61437,868,50,0.352738
61438,868,50,0.365142
61439,,,
61440,,,
61441,,,
61442,,,
61443,,,
61444,,,
61445,,,
61446,868,50,0.352717
61447,,,
61448,868,50,0.363594
61449,,,
61450,,,
61451,,,
61452,,,
61453,,,
61454,,,
61455,,,
61456,,,
61457,,,
61458,,,
61459,,,
61460,,,
61461,,,
61462,,,
61463,,,
61464,,,
61465,868,50,0.359785
61466,868,51,0.360658
61467,868,50,0.361361
61468,868,51,0.357317
61469,868,50,0.360011
61470,868,50,0.357784
61471,,,
61472,,,
61473,,,
61474,,,
61475,,,
61476,868,50,0.350080
61477,,,
61478,868,50,0.377312
61479,868,50,0.368476
61480,868,50,0.370486
61481,868,50,0.361484
61482,868,50,0.366412
61483,868,50,0.358812
61484,,,
61485,,,
61486,,,
61487,,,
61488,,,
61489,,,
61490,,,
61491,,,
61492,,,
61493,,,
61494,,,
61495,,,
61496,,,
61497,,,
61498,,,
61499,,,
61500,,,
61501,,,
61502,884,520,0.997306
61503,884,520,0.996409
61504,886,520,0.995695
61505,886,518,0.996213
61506,888,518,0.996310
61507,888,518,0.996413
61508,888,519,0.996487
61509,890,520,0.996885
61510,890,519,0.996489
61511,890,519,0.995828
61512,889,520,0.994148
61513,888,520,0.993557
61514,889,520,0.994297
61515,889,520,0.994941
61516,890,520,0.995653
61517,890,520,0.995054
61518,890,520,0.993455
61519,,,
61520,,,
61521,890,520,0.994713
61522,890,520,0.995299
61523,890,520,0.994995
61524,890,520,0.994088
61525,891,520,0.994829
61526,890,520,0.995825
61527,890,520,0.996422
61528,890,520,0.996982
61529,891,520,0.996970
61530,890,520,0.997031
61531,890,520,0.997085
61532,890,520,0.996856
61533,890,520,0.996780
61534,890,520,0.997157
61535,890,520,0.996972
61536,890,520,0.996825
61537,890,520,0.996775
61538,890,520,0.997079
61539,890,520,0.996988
61540,890,518,0.996788
61541,890,518,0.996568
61542,890,519,0.996484
61543,890,519,0.996880
61544,889,519,0.997472
61545,889,518,0.997935
61546,889,518,0.998299
61547,888,518,0.998251
61548,,,
61549,,,
61550,889,518,0.998206
61551,888,518,0.997656
61552,888,518,0.997578
61553,887,518,0.997474
61554,,,
61555,,,
61556,,,
61557,,,
61558,,,
61559,,,
61560,,,
61561,,,
61562,,,
61563,,,
61564,,,
61565,,,
61566,,,
61567,,,
61568,,,
61569,,,
61570,872,518,0.994051
61571,870,518,0.991866
61572,,,
61573,,,
61574,,,
61575,,,
61576,,,
61577,,,
61578,,,
61579,,,
61580,,,
61581,,,
61582,,,
61583,,,
61584,,,
61585,,,
61586,,,
61587,,,
61588,,,
61589,,,
61590,868,51,0.546469
61591,868,51,0.549114
61592,868,51,0.523543
61593,868,51,0.528382
61594,868,50,0.489817
61595,868,51,0.525727
61596,868,51,0.538461
61597,868,51,0.492965
61598,868,51,0.488161
61599,868,51,0.476280
61600,868,51,0.488708
61601,868,51,0.511559
61602,868,51,0.483284
61603,868,51,0.475996
61604,868,51,0.473083
61605,868,51,0.450307
61606,868,51,0.456387
61607,868,51,0.465574
61608,868,51,0.476578
61609,868,51,0.480655
61610,868,51,0.461828
61611,868,50,0.485061
61612,868,51,0.436019
61613,868,50,0.495530
61614,868,50,0.482431
61615,868,50,0.542037
61616,868,50,0.564827
61617,868,50,0.562801
61618,868,50,0.569739
61619,868,50,0.570246
61620,868,50,0.508342
61621,868,50,0.513375
61622,868,50,0.501869
61623,868,50,0.495310
61624,868,50,0.512171
61625,868,50,0.489506
61626,868,50,0.516015
61627,868,50,0.506179
61628,868,50,0.511144
61629,868,50,0.494429
61630,868,50,0.510152
61631,868,50,0.488572
61632,868,50,0.480112
61633,868,50,0.492139
